what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354920712853
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354920712922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354920714773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354920729293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354920729778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354920834648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354920838664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354920840601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354920974729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354920978589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921006131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1354921006200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921012254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921014148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921016754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921136716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921138540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921141092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921142635
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354921210563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921210603
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1354921214883
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354921225428
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1354921228619
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1354921229046
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354921230484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921236927
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354921797532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921797629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921799429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921801951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921803065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921825640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354921933894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922355691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922357218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922359060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922360582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922377452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922377630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922379791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922380774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922542381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922543088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922543249
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1354922612172
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354922612888
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354922613085
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354922643998
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1354922653322
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1354922653447
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354922663671
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1354922663671
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1354922665359
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1354922665360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354922666635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923278385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923280521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923282461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923286059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923307057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923309545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923314847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354923316051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354923316646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354923317810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923321278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923322751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923323765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923481767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354923485884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354923487636
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1354923489035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354923490654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354923492144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354923493644
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354923495003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923497192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923513558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923602647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923661396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923665683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923807584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923820085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923859954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354923862083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924087495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924092482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924095713
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1354924096372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354924097037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354924097638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924109350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924136450
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1354924153727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924155676
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924161425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354924163541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354924164043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354924165327
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1354924167911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354924173337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924178670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924180963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924191287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924224925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924243019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924252786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924260149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924274814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924276207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924286925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354924288187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354924288770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354924290180
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354924291388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924293488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924297389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924299920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924901145
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1354924901798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354924902769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354924903596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354924905604
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354924906986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924908882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924910564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924949070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924970242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354924972041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925018965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925021022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925401301
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1354925402173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354925402755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354925403412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354925404671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925409833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925599125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925603346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925605899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925610543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925637438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354925726872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354925731340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354925732001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354925736491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354925737063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354925738710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925741362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925743490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925744985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925770794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925772766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925817761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925823519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925836739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354925839370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354925850601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925852258
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925865766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925867589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925870490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354925871496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925873830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925877111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925877970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925911982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925940165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925941872
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354925943875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354925945387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354926033517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354926034352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927022738
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1354927023508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354927024017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354927024557
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354927025542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927028034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927029775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927031649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927051404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927055133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927089880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1354927090929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354927091504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354927093355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927094945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927096956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927097746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927128163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927132451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927955724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354927958652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354929840963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354929841767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354930591913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354930594323
